,x,y
1564,2.5,3.37
1565,2.467583315517881,3.4077317264760167
1566,2.4337916577589405,3.3352188044144793
1567,2.4000000000000004,3.37
1568,2.3955544857183177,3.3802424649049962
1569,2.363702990478879,3.401571690063336
1570,2.3318514952394396,3.328185845031668
1571,2.3000000000000003,3.37
1572,2.2932415581290764,3.3860294338962147
1573,2.262161038752718,3.398843122500563
1574,2.2310805193763588,3.3251274436032228
1575,2.2,3.37
1576,2.1670033159576283,3.406871190556589
1577,2.1335016579788144,3.3342238305724123
1578,2.1,3.37
1579,2.0940011297543615,3.384092404831166
1580,2.062667419836241,3.39975800462236
1581,2.0313337099181203,3.326149590546474
1582,2.0,3.37
1583,1.9875474867898206,3.401784673718595
1584,1.9583649911932137,3.3913513939915254
1585,1.929182495596607,3.3168639322898805
1586,1.9000000000000001,3.37
1587,1.8940011297543615,3.384092404831166
1588,1.862667419836241,3.39975800462236
1589,1.8313337099181206,3.326149590546474
1590,1.8,3.37
1591,1.7955544857183179,3.3802424649049962
1592,1.7637029904788786,3.401571690063336
1593,1.7318514952394395,3.328185845031668
1594,1.7000000000000002,3.37
1595,1.6910286513829338,3.391885868814528
1596,1.6606857675886226,3.3960682443197268
1597,1.6303428837943112,3.3220458868657454
1598,1.6,3.37
1599,1.5681723270256693,3.4085851950775625
1600,1.5340861635128347,3.3362102445976047
1601,1.5,3.37
1602,1.4752996351691718,3.416308825169892
1603,1.437649817584586,3.3468455874150544
1604,1.4000000000000001,3.37
1605,1.3960289192003872,3.3752922827409426
1606,1.3480144596001937,3.367353858629529
1607,1.3,3.37
1608,1.2675833155178808,3.4077317264760167
1609,1.2337916577589405,3.3352188044144793
1610,1.2000000000000002,3.37
1611,1.1940011297543616,3.384092404831166
1612,1.162667419836241,3.39975800462236
1613,1.1313337099181207,3.326149590546474
1614,1.1,3.37
1615,1.0561046175299083,3.3762051641715773
1616,1.0,3.37
1617,0.9790183218508045,3.3733175735802963
1618,0.9,3.37
1619,0.88,3.37
1620,0.8,3.37
1621,0.7799795986717225,3.370452225535886
1622,0.7000000000000001,3.37
1623,0.6799795986717225,3.370452225535886
1624,0.6000000000000001,3.37
1625,0.5799795986717224,3.370452225535886
1626,0.5,3.37
1627,0.47997959867172246,3.370452225535886
1628,0.4,3.37
1629,0.3799795986717225,3.370452225535886
1630,0.30000000000000004,3.37
1631,0.27997959867172245,3.370452225535886
1632,0.2,3.37
1633,0.17997959867172247,3.370452225535886
1634,0.1,3.37
1635,0.08,3.37
1636,0.0,3.37
1637,0.0,3.25
1638,0.08,3.25
1639,0.1,3.25
1640,0.17997959867172247,3.250452225535886
1641,0.2,3.25
1642,0.27997959867172245,3.250452225535886
1643,0.30000000000000004,3.25
1644,0.3799795986717225,3.250452225535886
1645,0.4,3.25
1646,0.47997959867172246,3.250452225535886
1647,0.5,3.25
1648,0.5799795986717224,3.250452225535886
1649,0.6000000000000001,3.25
1650,0.68,3.25
1651,0.7000000000000001,3.25
1652,0.7799184882078964,3.250907211826843
1653,0.8,3.25
1654,0.8561046175299083,3.2562051641715772
1655,0.9,3.25
1656,0.9349976174426986,3.219162161406921
1657,0.9699952348853971,3.2911007934020775
1658,1.0,3.25
1659,1.027487913774025,3.188470495623312
1660,1.05497582754805,3.2635998147760352
1661,1.082463741322075,3.2979296896006534
1662,1.1,3.25
1663,1.1335016579788142,3.2142238305724122
1664,1.1670033159576283,3.286871190556589
1665,1.2000000000000002,3.25
1666,1.2512859343140899,3.25153949030355
1667,1.3,3.25
1668,1.3340861635128347,3.2162102445976046
1669,1.3681723270256692,3.2885851950775624
1670,1.4000000000000001,3.25
1671,1.430831032292995,3.204102725791415
1672,1.46166206458599,3.2779230986416543
1673,1.4924930968789847,3.26797417556693
1674,1.5,3.25
1675,1.5313337099181206,3.206149590546474
1676,1.562667419836241,3.27975800462236
1677,1.5940011297543615,3.2640924048311657
1678,1.6,3.25
1679,1.6321162408393077,3.2091997814536297
1680,1.6642324816786154,3.2824701511425536
1681,1.696348722517923,3.2583300674038163
1682,1.7000000000000002,3.25
1683,1.7343852644940512,3.2171980332712677
1684,1.7687705289881024,3.2894313606601826
1685,1.8,3.25
1686,1.8315906769970558,3.207169085681621
1687,1.8631813539941118,3.2806675831279475
1688,1.8947720309911675,3.2621633311904317
1689,1.9000000000000001,3.25
1690,1.931080519376359,3.2051274436032227
1691,1.9621610387527177,3.2788431225005628
1692,1.9932415581290766,3.2660294338962146
1693,2.0,3.25
1694,2.0310805193763586,3.2051274436032227
1695,2.0621610387527176,3.2788431225005628
1696,2.093241558129076,3.2660294338962146
1697,2.1,3.25
1698,2.132384991577373,3.210210804504184
1699,2.1647699831547467,3.283362785478957
1700,2.1971549747321197,3.256426410016859
1701,2.2,3.25
1702,2.2329348276266274,3.2122237313673665
1703,2.2658696552532542,3.2851298156759094
1704,2.2988044828798815,3.252646452956724
1705,2.3000000000000003,3.25
1706,2.3313337099181206,3.206149590546474
1707,2.3626674198362414,3.27975800462236
1708,2.3940011297543617,3.2640924048311657
1709,2.4000000000000004,3.25
1710,2.432116240839308,3.2091997814536297
1711,2.4642324816786156,3.2824701511425536
1712,2.496348722517923,3.2583300674038163
1713,2.5,3.25
1714,2.5310805193763586,3.2051274436032227
1715,2.5621610387527176,3.2788431225005628
1716,2.593241558129076,3.2660294338962146
1717,2.6,3.25
1718,2.6321162408393075,3.2091997814536297
1719,2.6642324816786154,3.2824701511425536
1720,2.6963487225179232,3.2583300674038163
1721,2.7,3.25
1722,2.7329348276266274,3.2122237313673665
1723,2.7658696552532542,3.2851298156759094
1724,2.7988044828798815,3.252646452956724
1725,2.8000000000000003,3.25
1726,2.8313337099181206,3.206149590546474
1727,2.8626674198362414,3.27975800462236
1728,2.8940011297543617,3.2640924048311657
1729,2.9000000000000004,3.25
1730,2.931590676997056,3.207169085681621
1731,2.963181353994112,3.2806675831279475
1732,2.994772030991168,3.2621633311904317
1733,3.0,3.25
1734,3.0310805193763586,3.2051274436032227
1735,3.0621610387527176,3.2788431225005628
1736,3.093241558129076,3.2660294338962146
1737,3.1,3.25
1738,3.1305851771153264,3.203075515136149
1739,3.161170354230653,3.2769980890958275
1740,3.1917555313459793,3.2699263957680236
1741,3.2,3.25
1742,3.2298687099042187,3.199979665079658
1743,3.259737419808437,3.274194624276963
1744,3.2896061297126553,3.275825710643379
1745,3.3000000000000003,3.25
1746,3.323810952847735,3.1736256684187483
1747,3.3476219056954695,3.242372192574268
1748,3.371432858543204,3.3187465241555194
1749,3.395243811390939,3.2652556148514646
1750,3.4000000000000004,3.25
1751,3.420968391647725,3.172796848822683
1752,3.44193678329545,3.2203121847075744
1753,3.4629051749431743,3.297515335884891
1754,3.483873566590899,3.3093756305848503
1755,3.5,3.25
1756,3.5197259414189994,3.172470088126361
1757,3.539451882837999,3.208542176688454
1758,3.5591778242569982,3.286072088562093
1759,3.578903765675997,3.332915646623092
1760,3.5986297070949966,3.255385734749453
1761,3.6,3.25
1762,3.6202725774588784,3.1726112243075666
1763,3.6405451549177568,3.2139069631495727
1764,3.660817732376635,3.291295738842006
1765,3.6810903098355134,3.3221860737008546
1766,3.7,3.25
1767,3.72171171695981,3.1730025887015865
1768,3.7434234339196206,3.226677175538004
1769,3.7651351508794306,3.3036745868364177
1770,3.7868468678392406,3.296645648923992
1771,3.8000000000000003,3.25
1772,3.82278510687512,3.1733133720607736
1773,3.8455702137502397,3.2350909029372765
1774,3.8683553206253594,3.3117775308765034
1775,3.8911404275004795,3.2798181941254465
1776,3.9000000000000004,3.25
1777,3.9239647196254266,3.1736737776824064
1778,3.9479294392508533,3.2434053858116574
1779,3.9718941588762795,3.319731608129251
1780,3.995858878501706,3.2631892283766852
1781,4.0,3.25
1782,4.024120385557863,3.1737228277887803
1783,4.048240771115727,3.244436697363615
1784,4.0723611566735896,3.320713869574835
1785,4.096481542231453,3.2611266052727697
1786,4.1000000000000005,3.25
1787,4.123508986978572,3.1735321797666405
1788,4.147017973957144,3.2403003463490716
1789,4.170526960935716,3.3167681665824307
1790,4.194035947914288,3.2693993073018572
1791,4.2,3.25
1792,4.221333829143518,3.1728970316130747
1793,4.2426676582870355,3.223500054420909
1794,4.264001487430553,3.3006030228078345
1795,4.285335316574071,3.3029998911581813
1796,4.3,3.25
1797,4.320614823446645,3.1727016878951186
1798,4.341229646893291,3.217114271268586
1799,4.361844470339936,3.294412583373467
1800,4.3824592937865825,3.315771457462828
1801,4.4,3.25
1802,4.448014459600194,3.2473538586295287
1803,4.496028919200388,3.2552922827409425
1804,4.5,3.25
1805,4.58,3.25
1806,4.6000000000000005,3.25
1807,4.679979598671723,3.250452225535886
1808,4.7,3.25
1809,4.779979598671723,3.250452225535886
1810,4.800000000000001,3.25
1811,4.879979598671723,3.250452225535886
1812,4.9,3.25
1813,4.979979598671723,3.250452225535886
1814,5.0,3.25
1815,5.079979598671723,3.250452225535886
1816,5.1000000000000005,3.25
1817,5.179979598671723,3.250452225535886
1818,5.2,3.25
1819,5.279979598671723,3.250452225535886
1820,5.300000000000001,3.25
1821,5.379979598671723,3.250452225535886
1822,5.4,3.25
1823,5.479979598671723,3.250452225535886
1824,5.5,3.25
1825,5.579979598671723,3.250452225535886
1826,5.6000000000000005,3.25
1827,5.679979598671723,3.250452225535886
1828,5.7,3.25
1829,5.78,3.25
1830,5.800000000000001,3.25
1831,5.880000000000001,3.25
1832,5.880000000000001,3.13
1833,5.800000000000001,3.13
1834,5.78,3.13
1835,5.7,3.13
1836,5.679979598671723,3.130452225535886
1837,5.6000000000000005,3.13
1838,5.579979598671723,3.130452225535886
1839,5.5,3.13
1840,5.479979598671723,3.130452225535886
1841,5.4,3.13
1842,5.379979598671723,3.130452225535886
1843,5.300000000000001,3.13
1844,5.279979598671723,3.130452225535886
1845,5.2,3.13
1846,5.179979598671723,3.130452225535886
1847,5.1000000000000005,3.13
1848,5.079979598671723,3.130452225535886
1849,5.0,3.13
1850,4.979979598671723,3.130452225535886
1851,4.9,3.13
1852,4.879979598671723,3.130452225535886
1853,4.800000000000001,3.13
1854,4.779979598671723,3.130452225535886
1855,4.7,3.13
1856,4.679979598671723,3.130452225535886
1857,4.6000000000000005,3.13
1858,4.579979598671723,3.130452225535886
1859,4.5,3.13
1860,4.48,3.13
1861,4.4,3.13
1862,4.397078367016904,3.1338276829293834
1863,4.348539183508452,3.1280861585353086
1864,4.3,3.13
1865,4.286337334596374,3.178761249139342
1866,4.26475300094728,3.1826525925572584
1867,4.243168667298187,3.105619375430329
1868,4.221584333649093,3.052966782873071
1869,4.2,3.13
1870,4.195532622634962,3.148163830792436
1871,4.17642609810797,3.2258487116927723
1872,4.157319573580978,3.15976052505395
1873,4.138213049053985,3.0820756441536137
1874,4.119106524526993,3.0523151190996636
1875,4.1000000000000005,3.13
1876,4.083873566590899,3.1893756305848506
1877,4.062905174943174,3.1775153358848915
1878,4.04193678329545,3.1003121847075747
1879,4.020968391647725,3.052796848822683
1880,4.0,3.13
1881,3.985833514651501,3.1808793487904694
1882,3.9643751359886257,3.181628723701266
1883,3.942916757325751,3.1045603256047656
1884,3.9214583786628756,3.0529316019034995
1885,3.9000000000000004,3.13
1886,3.882925580584203,3.1936373655402885
1887,3.8621941854381525,3.175448446433019
1888,3.841462790292102,3.098181317229856
1889,3.820731395146051,3.052732870796837
1890,3.8000000000000003,3.13
1891,3.7819980380427256,3.197907636258594
1892,3.7614985285320444,3.173375155158996
1893,3.740999019021363,3.0960461818707032
1894,3.7204995095106814,3.0526710267117076
1895,3.7,3.13
1896,3.6975759698412705,3.139636803191035
1897,3.6780607758730164,3.2172200307881225
1898,3.6585455819047623,3.163973212203026
1899,3.6390303879365082,3.086389984605939
1900,3.619515193968254,3.052416772402913
1901,3.6,3.13
1902,3.5975759698412704,3.139636803191035
1903,3.5780607758730163,3.2172200307881225
1904,3.5585455819047622,3.163973212203026
1905,3.539030387936508,3.086389984605939
1906,3.519515193968254,3.052416772402913
1907,3.5,3.13
1908,3.482459293786583,3.195771457462828
1909,3.4618444703399374,3.174412583373467
1910,3.4412296468932917,3.097114271268586
1911,3.420614823446646,3.052701687895119
1912,3.4000000000000004,3.13
1913,3.382459293786583,3.195771457462828
1914,3.3618444703399373,3.174412583373467
1915,3.3412296468932916,3.097114271268586
1916,3.320614823446646,3.052701687895119
1917,3.3000000000000003,3.13
1918,3.2889440293176007,3.1682094346783725
1919,3.2667080219882005,3.1877429239912205
1920,3.2444720146588004,3.110895282660814
1921,3.2222360073294003,3.0531523586695934
1922,3.2,3.13
1923,3.180696678319875,3.18406746853652
1924,3.1537977855465833,3.14063737391683
1925,3.126898892773292,3.0652951575466503
1926,3.1,3.13
1927,3.083068913021753,3.1758932051739786
1928,3.055379275347835,3.1445810004722494
1929,3.0276896376739177,3.0695257943537717
1930,3.0,3.13
1931,2.9824637413220754,3.1779296896006537
1932,2.95497582754805,3.143599814776035
1933,2.9274879137740255,3.0684704956233118
1934,2.9000000000000004,3.13
1935,2.888910089628524,3.1578056670396366
1936,2.8592733930856826,3.15325112393436
1937,2.8296366965428414,3.0789432090260034
1938,2.8000000000000003,3.13
1939,2.7889100896285237,3.1578056670396366
1940,2.7592733930856825,3.15325112393436
1941,2.7296366965428414,3.0789432090260034
1942,2.7,3.13
1943,2.684304406483606,3.171835219612638
1944,2.6562029376557375,3.1465333830033395
1945,2.6281014688278685,3.0716313973840226
1946,2.6,3.13
1947,2.586222949496946,3.1657879147185204
1948,2.5574819663312978,3.149435507834712
1949,2.528740983165649,3.0747765774467677
1950,2.5,3.13
1951,2.487547486789821,3.1617846737185946
1952,2.458364991193214,3.1513513939915256
1953,2.4291824955966073,3.0768639322898803
1954,2.4000000000000004,3.13
1955,2.391028651382934,3.151885868814528
1956,2.3606857675886226,3.1560682443197265
1957,2.3303428837943114,3.0820458868657457
1958,2.3000000000000003,3.13
1959,2.2903122512839698,3.1538523770740103
1960,2.2602081675226464,3.1551337094016403
1961,2.2301040837613235,3.08101391352435
1962,2.2,3.13
1963,2.1940011297543616,3.144092404831166
1964,2.1626674198362412,3.1597580046223603
1965,2.1313337099181204,3.086149590546474
1966,2.1,3.13
1967,2.0903122512839696,3.1538523770740103
1968,2.0602081675226462,3.1551337094016403
1969,2.0301040837613233,3.08101391352435
1970,2.0,3.13
1971,1.9903122512839695,3.1538523770740103
1972,1.9602081675226464,3.1551337094016403
1973,1.9301040837613233,3.08101391352435
1974,1.9000000000000001,3.13
1975,1.8862229494969465,3.1657879147185204
1976,1.8574819663312976,3.149435507834712
1977,1.828740983165649,3.0747765774467677
1978,1.8,3.13
1979,1.7910286513829339,3.151885868814528
1980,1.7606857675886227,3.1560682443197265
1981,1.7303428837943113,3.0820458868657457
1982,1.7000000000000002,3.13
1983,1.6924930968789846,3.1479741755669304
1984,1.6616620645859899,3.1579230986416547
1985,1.6308310322929949,3.0841027257914155
1986,1.6,3.13
1987,1.5903122512839696,3.1538523770740103
1988,1.5602081675226462,3.1551337094016403
1989,1.5301040837613231,3.08101391352435
1990,1.5,3.13
1991,1.483682415314366,3.173861667634985
1992,1.455788276876244,3.1455588882433436
1993,1.427894138438122,3.070579444121672
1994,1.4000000000000001,3.13
1995,1.3990508731805533,3.1329157175893405
1996,1.374288154885415,3.2046132118079944
1997,1.3495254365902767,3.1285421412053296
1998,1.3247627182951383,3.053928929397335
1999,1.3,3.13
2000,1.270622112371104,3.1719235413850204
2001,1.235311056185552,3.1001382412807454
2002,1.2000000000000002,3.13
2003,1.1732309619367827,3.1751281933529594
2004,1.1366154809683913,3.103999390794127
2005,1.1,3.13
2006,1.0801233141387026,3.186122407137781
2007,1.0534155427591352,3.1396438854375583
2008,1.0267077713795676,3.0642337074246617
2009,1.0,3.13
2010,0.9911404275004791,3.159818194125447
2011,0.9683553206253593,3.1917775308765037
2012,0.9455702137502395,3.115090902937277
2013,0.9227851068751198,3.0533133720607735
2014,0.9,3.13
2015,0.8971549747321197,3.1364264100168593
2016,0.8647699831547464,3.1633627854789568
2017,0.8323849915773732,3.090210804504184
2018,0.8,3.13
2019,0.7981441438936429,3.1323894693209384
2020,0.7490720719468215,3.128805265339531
2021,0.7000000000000001,3.13
2022,0.68,3.13
2023,0.6000000000000001,3.13
2024,0.58,3.13
2025,0.5,3.13
2026,0.47997959867172246,3.130452225535886
2027,0.4,3.13
2028,0.3799795986717225,3.130452225535886
2029,0.30000000000000004,3.13
2030,0.27997959867172245,3.130452225535886
2031,0.2,3.13
2032,0.17997959867172247,3.130452225535886
2033,0.1,3.13
2034,0.08,3.13
2035,0.0,3.13
2036,0.0,3.01
2037,0.08,3.01
2038,0.1,3.01
2039,0.17997959867172247,3.010452225535886
2040,0.2,3.01
2041,0.27997959867172245,3.010452225535886
2042,0.30000000000000004,3.01
2043,0.3799795986717225,3.010452225535886
2044,0.4,3.01
2045,0.47997959867172246,3.010452225535886
2046,0.5,3.01
2047,0.58,3.01
2048,0.6000000000000001,3.01
2049,0.6459960329607093,3.004302119375616
2050,0.6919920659214185,3.021395761248767
2051,0.7000000000000001,3.01
2052,0.7356294636806779,2.9811101500441675
2053,0.7712589273613559,3.0527379471471585
2054,0.8,3.01
2055,0.8239647196254265,2.9336737776824062
2056,0.847929439250853,3.0034053858116576
2057,0.8718941588762794,3.0797316081292507
2058,0.8958588785017058,3.023189228376685
2059,0.9,3.01
2060,0.9245991151673727,2.933875867604403
2061,0.9491982303347455,3.007518853026488
2062,0.9737973455021182,3.083642985422084
2063,0.9983964606694908,3.014962293947025
2064,1.0,3.01
2065,1.0318514952394393,2.968185845031668
2066,1.0637029904788784,3.0415716900633356
2067,1.0955544857183177,3.020242464904996
2068,1.1,3.01
2069,1.127894138438122,2.9505794441216717
2070,1.155788276876244,3.0255588882433435
2071,1.183682415314366,3.053861667634985
2072,1.2000000000000002,3.01
2073,1.225612586787145,2.9378362097494435
2074,1.25122517357429,3.0136253606753574
2075,1.276837760361435,3.0785384295751994
2076,1.3,3.01
2077,1.3244375489090348,2.9338238475419076
2078,1.3488750978180695,3.006493481386773
2079,1.3733126467271044,3.0826696338448656
2080,1.3977501956361391,3.0170130372264543
2081,1.4000000000000001,3.01
2082,1.4250961812715572,2.9346205355005432
2083,1.4501923625431141,3.0105822474716746
2084,1.475288543814671,3.0847972170277815
2085,1.5,3.01
2086,1.527487913774025,2.9484704956233116
2087,1.55497582754805,3.023599814776035
2088,1.582463741322075,3.0579296896006536
2089,1.6,3.01
2090,1.625612586787145,2.9378362097494435
2091,1.65122517357429,3.0136253606753574
2092,1.6768377603614348,3.0785384295751994
2093,1.7000000000000002,3.01
2094,1.7265191798255801,2.9431708233341682
2095,1.75303835965116,3.018647529021278
2096,1.7795575394767402,3.068181647644554
2097,1.8,3.01
2098,1.8270925912554699,2.946355133539903
2099,1.8541851825109399,3.0216279141386297
2100,1.8812777737664097,3.062016952321467
2101,1.9000000000000001,3.01
2102,1.9276896376739177,2.9495257943537716
2103,1.9553792753478352,3.0245810004722493
2104,1.9830689130217527,3.0558932051739784
2105,2.0,3.01
2106,2.0276896376739177,2.9495257943537716
2107,2.055379275347835,3.0245810004722493
2108,2.083068913021753,3.0558932051739784
2109,2.1,3.01
2110,2.127689637673918,2.9495257943537716
2111,2.155379275347835,3.0245810004722493
2112,2.183068913021753,3.0558932051739784
2113,2.2,3.01
2114,2.2267077713795675,2.9442337074246616
2115,2.2534155427591354,3.0196438854375582
2116,2.2801233141387027,3.066122407137781
2117,2.3000000000000003,3.01
2118,2.3259681270323678,2.9399739494514923
2119,2.3519362540647357,3.0156420165500433
2120,2.3779043810971032,3.0743840339984647
2121,2.4000000000000004,3.01
2122,2.426898892773292,2.94529515754665
2123,2.4537977855465836,3.0206373739168297
2124,2.4806966783198754,3.06406746853652
2125,2.5,3.01
2126,2.5272889151288274,2.947413593879724
2127,2.5545778302576547,3.0226154230535656
2128,2.581866745386482,3.0599709830667106
2129,2.6,3.01
2130,2.6281014688278685,2.9516313973840225
2131,2.6562029376557375,3.0265333830033394
2132,2.684304406483606,3.051835219612638
2133,2.7,3.01
2134,2.7285248354378466,2.95373001586726
2135,2.7570496708756926,3.028471796440403
2136,2.785574506313539,3.047798187692337
2137,2.8000000000000003,3.01
2138,2.829182495596607,2.95686393228988
2139,2.858364991193214,3.0313513939915255
2140,2.887547486789821,3.0417846737185945
2141,2.9000000000000004,3.01
2142,2.928524835437847,2.95373001586726
2143,2.957049670875693,3.028471796440403
2144,2.9855745063135393,3.047798187692337
2145,3.0,3.01
2146,3.02651917982558,2.9431708233341682
2147,3.05303835965116,3.018647529021278
2148,3.07955753947674,3.068181647644554
2149,3.1,3.01
2150,3.1218405519237944,2.933039033973942
2151,3.143681103847589,2.9877336967579984
2152,3.1655216557713834,3.0646946627840563
2153,3.187362207695178,3.0545326064840035
2154,3.2,3.01
2155,3.2201609215525933,2.9325820612380427
2156,3.2403218431051863,2.9728358775239148
2157,3.2604827646577794,3.0502538162858723
2158,3.2806436862103725,3.0843282449521703
2159,3.3000000000000003,3.01
2160,3.3197259414189997,2.9324700881263612
2161,3.339451882837999,2.9685421766884543
2162,3.3591778242569985,3.0460720885620933
2163,3.3789037656759975,3.0929156466230916
2164,3.398629707094997,3.0153857347494526
2165,3.4000000000000004,3.01
2166,3.4187141328890647,2.9322196603876636
2167,3.437428265778129,2.957748914518791
2168,3.4561423986671933,3.035529254131128
2169,3.4748565315562576,3.1133095937434647
2170,3.493570664445322,3.036721831350081
2171,3.5,3.01
2172,3.5185237496990003,2.932174100088153
2173,3.5370474993980006,2.9555812115883997
2174,3.555571249097001,3.033407111500246
2175,3.574094998796001,3.111233011412093
2176,3.5926187484950014,3.0410116769113547
2177,3.6,3.01
2178,3.6190069378748384,2.932290693526309
2179,3.6380138757496763,2.9609950835356176
2180,3.6570208136245146,3.0387043900093085
2181,3.6760277514993525,3.108009832928765
2182,3.6950346893741908,3.0303005264550738
2183,3.7,3.01
2184,3.7191065245269925,2.9323151190996635
2185,3.738213049053985,2.9620756441536136
2186,3.7573195735809777,3.03976052505395
2187,3.77642609810797,3.105848711692772
2188,3.7955326226349624,3.028163830792436
2189,3.8000000000000003,3.01
2190,3.8193087639863643,2.932365139059061
2191,3.8386175279727284,2.9642344277642305
2192,3.8579262919590924,3.0418692887051693
2193,3.8772350559454565,3.101531144471539
2194,3.8965438199318205,3.0238962835306005
2195,3.9000000000000004,3.01
2196,3.9195151939682544,2.932416772402913
2197,3.9390303879365085,2.966389984605939
2198,3.9585455819047626,3.043973212203026
2199,3.9780607758730167,3.0972200307881224
2200,3.9975759698412707,3.019636803191035
2201,4.0,3.01
2202,4.02197086235225,2.9330761336937714
2203,4.043941724704498,2.988788909083045
2204,4.065912587056748,3.0657127753892737
2205,4.087883449408998,3.0524221818339097
2206,4.1000000000000005,3.01
2207,4.134689051615287,2.978182047968521
2208,4.169378103230574,3.050269978289983
2209,4.2,3.01
2210,4.2735154879866775,3.0200922941382826
2211,4.3,3.01
2212,4.38,3.01
2213,4.4,3.01
2214,4.479979598671723,3.010452225535886
2215,4.5,3.01
2216,4.579979598671723,3.010452225535886
2217,4.6000000000000005,3.01
2218,4.679979598671723,3.010452225535886
2219,4.7,3.01
2220,4.779979598671723,3.010452225535886
2221,4.800000000000001,3.01
2222,4.879979598671723,3.010452225535886
2223,4.9,3.01
2224,4.979979598671723,3.010452225535886
2225,5.0,3.01
2226,5.079979598671723,3.010452225535886
2227,5.1000000000000005,3.01
2228,5.179979598671723,3.010452225535886
2229,5.2,3.01
2230,5.279979598671723,3.010452225535886
2231,5.300000000000001,3.01
2232,5.379979598671723,3.010452225535886
2233,5.4,3.01
2234,5.479979598671723,3.010452225535886
2235,5.5,3.01
2236,5.579979598671723,3.010452225535886
2237,5.6000000000000005,3.01
2238,5.679979598671723,3.010452225535886
2239,5.7,3.01
2240,5.78,3.01
2241,5.800000000000001,3.01
2242,5.880000000000001,3.01
2243,5.880000000000001,2.89
2244,5.800000000000001,2.89
2245,5.78,2.89
2246,5.7,2.89
2247,5.679979598671723,2.8904522255358858
2248,5.6000000000000005,2.89
2249,5.579979598671723,2.8904522255358858
2250,5.5,2.89
2251,5.479979598671723,2.8904522255358858
2252,5.4,2.89
2253,5.379979598671723,2.8904522255358858
2254,5.300000000000001,2.89
2255,5.279979598671723,2.8904522255358858
2256,5.2,2.89
2257,5.179979598671723,2.8904522255358858
2258,5.1000000000000005,2.89
2259,5.079979598671723,2.8904522255358858
2260,5.0,2.89
2261,4.979979598671723,2.8904522255358858
2262,4.9,2.89
2263,4.879979598671723,2.8904522255358858
2264,4.800000000000001,2.89
2265,4.779979598671723,2.8904522255358858
2266,4.7,2.89
2267,4.679979598671723,2.8904522255358858
2268,4.6000000000000005,2.89
2269,4.579979598671723,2.8904522255358858
2270,4.5,2.89
2271,4.479979598671723,2.8904522255358858
2272,4.4,2.89
2273,4.3799795986717225,2.8904522255358858
2274,4.3,2.89
2275,4.28,2.89
2276,4.2,2.89
2277,4.180000000000001,2.89
2278,4.1000000000000005,2.89
2279,4.079018321850804,2.8933175735802967
2280,4.0,2.89
2281,3.9627565886323572,2.900085208895228
2282,3.9000000000000004,2.89
2283,3.8919920659214187,2.9013957612487675
2284,3.8459960329607092,2.8843021193756164
2285,3.8000000000000003,2.89
2286,3.769378103230574,2.9302699782899833
2287,3.734689051615287,2.858182047968521
2288,3.7,2.89
2289,3.683068913021753,2.935893205173979
2290,3.655379275347835,2.9045810004722497
2291,3.627689637673918,2.829525794353772
2292,3.6,2.89
2293,3.5946362104306067,2.907325671343208
2294,3.5709771578229548,2.957758687669065
2295,3.5473181052153033,2.8813371643283965
2296,3.523659052607652,2.8135784766593313
2297,3.5,2.89
2298,3.4833969778485563,2.9515054072358433
2299,3.4625477333864176,2.9364827092790002
2300,3.4416984889242785,2.8592472963820788
2301,3.4208492444621394,2.8127645871030786
2302,3.4000000000000004,2.89
2303,3.395034689374191,2.910300526455074
2304,3.3760277514993526,2.988009832928765
2305,3.3570208136245148,2.9187043900093084
2306,3.3380138757496765,2.8409950835356175
2307,3.3190069378748386,2.8122906935263092
2308,3.3000000000000003,2.89
2309,3.2997056912332536,2.891143441495651
2310,3.279764552986603,2.9686182826082854
2311,3.2598234147399525,2.928165699808492
2312,3.2398822764933017,2.8506908586958577
2313,3.219941138246651,2.8125251588873654
2314,3.2,2.89
2315,3.1819980380427255,2.957907636258594
2316,3.1614985285320443,2.9333751551589957
2317,3.140999019021363,2.8560461818707035
2318,3.1204995095106813,2.8126710267117074
2319,3.1,2.89
2320,3.0824592937865827,2.955771457462828
2321,3.061844470339937,2.9344125833734673
2322,3.0412296468932913,2.8571142712685864
2323,3.0206148234466457,2.812701687895119
2324,3.0,2.89
2325,2.9971119358778298,2.899067841799117
2326,2.972833951908372,2.9616932362977213
2327,2.948555967938915,2.885466079100442
2328,2.9242779839694575,2.81377284280272
2329,2.9000000000000004,2.89
2330,2.88127777376641,2.942016952321467
2331,2.85418518251094,2.90162791413863
2332,2.8270925912554703,2.826355133539903
2333,2.8000000000000003,2.89
2334,2.7862229494969464,2.9257879147185206
2335,2.757481966331298,2.9094355078347123
2336,2.728740983165649,2.834776577446768
2337,2.7,2.89
2338,2.684935048343328,2.9298140087077043
2339,2.6566233655622185,2.907504386351727
2340,2.6283116827811095,2.832681604940569
2341,2.6,2.89
2342,2.5812777737664097,2.942016952321467
2343,2.5541851825109396,2.90162791413863
2344,2.52709259125547,2.826355133539903
2345,2.5,2.89
2346,2.4773676078382816,2.9564593539242945
2347,2.451578405225521,2.8946349405210587
2348,2.4257892026127608,2.818905705554647
2349,2.4000000000000004,2.89
2350,2.3990508731805535,2.8929157175893407
2351,2.374288154885415,2.9646132118079946
2352,2.3495254365902767,2.88854214120533
2353,2.3247627182951387,2.8139289293973353
2354,2.3000000000000003,2.89
